User: 127.0.0.1:58860, Action: END_GAME, Value: 35
User: 127.0.0.1:55093, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55093, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55093, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55093, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55093, Action: END_GAME, Value: 10
User: 127.0.0.1:55093, Action: END_GAME, Value: 11
User: 127.0.0.1:55093, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55093, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55093, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55093, Action: END_GAME, Value: 15
User: 127.0.0.1:55093, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55093, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55093, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55093, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55093, Action: END_GAME, Value: 0
User: 127.0.0.1:55099, Action: END_GAME, Value: 0
User: 127.0.0.1:55099, Action: END_GAME, Value: 1
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55099, Action: END_GAME, Value: 4
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55099, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55099, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55099, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55099, Action: END_GAME, Value: 10
User: 127.0.0.1:55099, Action: END_GAME, Value: 11
User: 127.0.0.1:55099, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55099, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55099, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55099, Action: END_GAME, Value: 15
User: 127.0.0.1:55096, Action: END_GAME, Value: 0
User: 127.0.0.1:55096, Action: END_GAME, Value: 1
User: 127.0.0.1:55096, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55096, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55096, Action: END_GAME, Value: 4
User: 127.0.0.1:55096, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55096, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55096, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55096, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55096, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55096, Action: END_GAME, Value: 10
User: 127.0.0.1:55096, Action: END_GAME, Value: 11
User: 127.0.0.1:55096, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55096, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55096, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55096, Action: END_GAME, Value: 15
User: 127.0.0.1:55096, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55096, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55096, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55096, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55096, Action: END_GAME, Value: 0
User: 127.0.0.1:55097, Action: END_GAME, Value: 0
User: 127.0.0.1:55094, Action: END_GAME, Value: 0
User: 127.0.0.1:55097, Action: END_GAME, Value: 1
User: 127.0.0.1:55094, Action: END_GAME, Value: 1
User: 127.0.0.1:55097, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55094, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55094, Action: END_GAME, Value: 4
User: 127.0.0.1:55094, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55094, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55094, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55094, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55094, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55094, Action: END_GAME, Value: 10
User: 127.0.0.1:55094, Action: END_GAME, Value: 11
User: 127.0.0.1:55094, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55097, Action: BUY_ITEM, Value: 3

User: 127.0.0.1:55094, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55097, Action: END_GAME, Value: 4

User: 127.0.0.1:55094, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55094, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55094, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55097, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55094, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55097, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55094, Action: END_GAME, Value: 0
User: 127.0.0.1:55097, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55100, Action: END_GAME, Value: 0
User: 127.0.0.1:55097, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55100, Action: END_GAME, Value: 1
User: 127.0.0.1:55097, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55097, Action: END_GAME, Value: 10
User: 127.0.0.1:55100, Action: END_GAME, Value: 4
User: 127.0.0.1:55097, Action: END_GAME, Value: 11
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55097, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55100, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55097, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55100, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55097, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55097, Action: END_GAME, Value: 15
User: 127.0.0.1:55100, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55097, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55100, Action: END_GAME, Value: 10
User: 127.0.0.1:55097, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55100, Action: END_GAME, Value: 11
User: 127.0.0.1:55097, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55097, Action: OPEN_GAME, Value: 19

User: 127.0.0.1:55100, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55100, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55100, Action: END_GAME, Value: 15
User: 127.0.0.1:55099, Action: END_GAME, Value: 0
User: 127.0.0.1:55099, Action: END_GAME, Value: 1
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55099, Action: END_GAME, Value: 4
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55099, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55099, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55099, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55099, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55099, Action: END_GAME, Value: 10
User: 127.0.0.1:55099, Action: END_GAME, Value: 11
User: 127.0.0.1:55099, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55099, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55099, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55099, Action: END_GAME, Value: 15
User: 127.0.0.1:55099, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55099, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55099, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55099, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55099, Action: END_GAME, Value: 0
User: 127.0.0.1:55100, Action: END_GAME, Value: 0
User: 127.0.0.1:55100, Action: END_GAME, Value: 1
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55100, Action: END_GAME, Value: 4
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55100, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55100, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55100, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55100, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55100, Action: END_GAME, Value: 10
User: 127.0.0.1:55100, Action: END_GAME, Value: 11
User: 127.0.0.1:55100, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55100, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55100, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55100, Action: END_GAME, Value: 15
User: 127.0.0.1:55100, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55100, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55100, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55100, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55100, Action: END_GAME, Value: 0
User: 127.0.0.1:60338, Action: END_GAME, Value: 0
User: 127.0.0.1:60338, Action: END_GAME, Value: 1
User: 127.0.0.1:60338, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60338, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60338, Action: END_GAME, Value: 4
User: 127.0.0.1:60338, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60338, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60338, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60338, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60338, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60338, Action: END_GAME, Value: 10
User: 127.0.0.1:60338, Action: END_GAME, Value: 11
User: 127.0.0.1:60338, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60338, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60338, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60338, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60338, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60338, Action: END_GAME, Value: 15
User: 127.0.0.1:60338, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60338, Action: END_GAME, Value: 0
User: 127.0.0.1:60339, Action: END_GAME, Value: 0
User: 127.0.0.1:60339, Action: END_GAME, Value: 1
User: 127.0.0.1:60340, Action: END_GAME, Value: 0
User: 127.0.0.1:60342, Action: END_GAME, Value: 0
User: 127.0.0.1:60342, Action: END_GAME, Value: 1
User: 127.0.0.1:60340, Action: END_GAME, Value: 1
User: 127.0.0.1:60342, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60342, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60342, Action: END_GAME, Value: 4
User: 127.0.0.1:60340, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60340, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60340, Action: END_GAME, Value: 4
User: 127.0.0.1:60342, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60342, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60342, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60342, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60342, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60342, Action: END_GAME, Value: 10
User: 127.0.0.1:60340, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60340, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60340, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60340, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60340, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60340, Action: END_GAME, Value: 10
User: 127.0.0.1:60342, Action: END_GAME, Value: 11
User: 127.0.0.1:60340, Action: END_GAME, Value: 11
User: 127.0.0.1:60343, Action: END_GAME, Value: 0
User: 127.0.0.1:60344, Action: END_GAME, Value: 0
User: 127.0.0.1:60345, Action: END_GAME, Value: 0
User: 127.0.0.1:60346, Action: END_GAME, Value: 0
User: 127.0.0.1:60343, Action: END_GAME, Value: 1
User: 127.0.0.1:60344, Action: END_GAME, Value: 1
User: 127.0.0.1:60345, Action: END_GAME, Value: 1
User: 127.0.0.1:60346, Action: END_GAME, Value: 1
User: 127.0.0.1:60339, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60339, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60339, Action: END_GAME, Value: 4
User: 127.0.0.1:60347, Action: END_GAME, Value: 0
User: 127.0.0.1:60342, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60342, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60342, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60342, Action: END_GAME, Value: 15
User: 127.0.0.1:60340, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60340, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60340, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60340, Action: END_GAME, Value: 15
User: 127.0.0.1:60348, Action: END_GAME, Value: 0
User: 127.0.0.1:60349, Action: END_GAME, Value: 0
User: 127.0.0.1:60347, Action: END_GAME, Value: 1
User: 127.0.0.1:60350, Action: END_GAME, Value: 0
User: 127.0.0.1:60343, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60343, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60343, Action: END_GAME, Value: 4
User: 127.0.0.1:60351, Action: END_GAME, Value: 0
User: 127.0.0.1:60344, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60344, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60344, Action: END_GAME, Value: 4
User: 127.0.0.1:60345, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60345, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60345, Action: END_GAME, Value: 4
User: 127.0.0.1:60348, Action: END_GAME, Value: 1
User: 127.0.0.1:60349, Action: END_GAME, Value: 1
User: 127.0.0.1:60346, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60346, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60346, Action: END_GAME, Value: 4
User: 127.0.0.1:60350, Action: END_GAME, Value: 1
User: 127.0.0.1:60351, Action: END_GAME, Value: 1
User: 127.0.0.1:60347, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60347, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60347, Action: END_GAME, Value: 4
User: 127.0.0.1:60352, Action: END_GAME, Value: 0
User: 127.0.0.1:60348, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60348, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60348, Action: END_GAME, Value: 4
User: 127.0.0.1:60349, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60349, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60349, Action: END_GAME, Value: 4
User: 127.0.0.1:60350, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60350, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60350, Action: END_GAME, Value: 4
User: 127.0.0.1:60339, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60339, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60339, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60339, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60339, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60339, Action: END_GAME, Value: 10
User: 127.0.0.1:60352, Action: END_GAME, Value: 1
User: 127.0.0.1:60342, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60342, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60342, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60342, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60342, Action: END_GAME, Value: 0
User: 127.0.0.1:60351, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60351, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60351, Action: END_GAME, Value: 4
User: 127.0.0.1:60340, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60340, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60340, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60340, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60340, Action: END_GAME, Value: 0
User: 127.0.0.1:60339, Action: END_GAME, Value: 11
User: 127.0.0.1:60343, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60343, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60343, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60343, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60343, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60343, Action: END_GAME, Value: 10
User: 127.0.0.1:60345, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60345, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60345, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60345, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60345, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60345, Action: END_GAME, Value: 10
User: 127.0.0.1:60344, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60344, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60344, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60344, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60344, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60344, Action: END_GAME, Value: 10
User: 127.0.0.1:60353, Action: END_GAME, Value: 0
User: 127.0.0.1:60354, Action: END_GAME, Value: 0
User: 127.0.0.1:60355, Action: END_GAME, Value: 0
User: 127.0.0.1:60356, Action: END_GAME, Value: 0
User: 127.0.0.1:60346, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60346, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60346, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60346, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60346, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60346, Action: END_GAME, Value: 10
User: 127.0.0.1:60352, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60352, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60352, Action: END_GAME, Value: 4
User: 127.0.0.1:60343, Action: END_GAME, Value: 11
User: 127.0.0.1:60345, Action: END_GAME, Value: 11
User: 127.0.0.1:60344, Action: END_GAME, Value: 11
User: 127.0.0.1:60353, Action: END_GAME, Value: 1
User: 127.0.0.1:60355, Action: END_GAME, Value: 1
User: 127.0.0.1:60354, Action: END_GAME, Value: 1
User: 127.0.0.1:60357, Action: END_GAME, Value: 0
User: 127.0.0.1:60356, Action: END_GAME, Value: 1
User: 127.0.0.1:60346, Action: END_GAME, Value: 11
User: 127.0.0.1:60358, Action: END_GAME, Value: 0
User: 127.0.0.1:60359, Action: END_GAME, Value: 0
User: 127.0.0.1:60357, Action: END_GAME, Value: 1
User: 127.0.0.1:60347, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60347, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60347, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60347, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60347, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60347, Action: END_GAME, Value: 10
User: 127.0.0.1:60339, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60339, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60339, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60339, Action: END_GAME, Value: 15
User: 127.0.0.1:60358, Action: END_GAME, Value: 1
User: 127.0.0.1:60359, Action: END_GAME, Value: 1
User: 127.0.0.1:60348, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60348, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60348, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60348, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60348, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60348, Action: END_GAME, Value: 10
User: 127.0.0.1:60347, Action: END_GAME, Value: 11
User: 127.0.0.1:60350, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60350, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60350, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60350, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60350, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60350, Action: END_GAME, Value: 10
User: 127.0.0.1:60349, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60349, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60349, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60349, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60349, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60349, Action: END_GAME, Value: 10
User: 127.0.0.1:60351, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60351, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60351, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60351, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60351, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60351, Action: END_GAME, Value: 10
User: 127.0.0.1:60354, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60354, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60354, Action: END_GAME, Value: 4
User: 127.0.0.1:60348, Action: END_GAME, Value: 11
User: 127.0.0.1:60353, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60353, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60353, Action: END_GAME, Value: 4
User: 127.0.0.1:60356, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60356, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60356, Action: END_GAME, Value: 4
User: 127.0.0.1:60350, Action: END_GAME, Value: 11
User: 127.0.0.1:60349, Action: END_GAME, Value: 11
User: 127.0.0.1:60355, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60355, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60355, Action: END_GAME, Value: 4
User: 127.0.0.1:60343, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60343, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60343, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60343, Action: END_GAME, Value: 15
User: 127.0.0.1:60344, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60344, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60344, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60344, Action: END_GAME, Value: 15
User: 127.0.0.1:60345, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60345, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60345, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60345, Action: END_GAME, Value: 15
User: 127.0.0.1:60351, Action: END_GAME, Value: 11
User: 127.0.0.1:60357, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60357, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60357, Action: END_GAME, Value: 4
User: 127.0.0.1:60346, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60346, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60346, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60346, Action: END_GAME, Value: 15
User: 127.0.0.1:60358, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60358, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60358, Action: END_GAME, Value: 4
User: 127.0.0.1:60359, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:60359, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:60359, Action: END_GAME, Value: 4
User: 127.0.0.1:60352, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60352, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60352, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60352, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60352, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60352, Action: END_GAME, Value: 10
User: 127.0.0.1:60347, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60347, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60347, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60347, Action: END_GAME, Value: 15
User: 127.0.0.1:60352, Action: END_GAME, Value: 11
User: 127.0.0.1:60339, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60339, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60339, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60339, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60339, Action: END_GAME, Value: 0
User: 127.0.0.1:60348, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60348, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60348, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60348, Action: END_GAME, Value: 15
User: 127.0.0.1:60350, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60350, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60350, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60350, Action: END_GAME, Value: 15
User: 127.0.0.1:60349, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60349, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60349, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60349, Action: END_GAME, Value: 15
User: 127.0.0.1:60351, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:60351, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:60351, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:60351, Action: END_GAME, Value: 15
User: 127.0.0.1:60343, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60343, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60343, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60343, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60343, Action: END_GAME, Value: 0
User: 127.0.0.1:60345, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60345, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60345, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60345, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60345, Action: END_GAME, Value: 0
User: 127.0.0.1:60344, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:60344, Action: END_LEVEL, Value: 17
User: 127.0.0.1:60344, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:60344, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:60344, Action: END_GAME, Value: 0
User: 127.0.0.1:60353, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60353, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60353, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60353, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60353, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60353, Action: END_GAME, Value: 10
User: 127.0.0.1:60354, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60354, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60354, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:60354, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:60354, Action: END_LEVEL, Value: 9
User: 127.0.0.1:60354, Action: END_GAME, Value: 10
User: 127.0.0.1:60355, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:60355, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:60355, Action: OPEN_GAME, Value: 7
